-12000.0,-3000.0,5000.0,7000.0,10000.0,9000.0,0.0,0.0,0.0
-11930.0,-2900.0,5090.0,7000.0,10000.0,9000.0,11067.37143808266,2779.162442344206,-4748.477193818112
-11860.0,-2800.0,5180.0,7110.673714380827,10027.791624423442,8952.515228061819,11128.655141946761,2717.6183381494006,-4886.951424977509
-11788.893262856192,-2699.722083755765,5269.525152280618,7221.960265800294,10054.967807804935,8903.645713812044,11186.466582574347,2653.472335339692,-5026.456767715078
-11716.67366019819,-2599.172405677716,5358.561609418738,7333.824931626037,10081.502531158332,8853.381146134892,11242.761843519222,2587.192681657807,-5167.850889739211
-11643.33541088193,-2498.357380366133,5447.095420880088,7446.25255006123,10107.37445797491,8801.7026372375,11297.45740243433,2518.744710457692,-5311.117149793161
-11568.872885381317,-2397.283635786384,5535.1124472524625,7559.2271240855725,10132.561905079487,8748.59146573957,11350.46733981849,2448.0944049347027,-5456.236037265
-11493.280614140462,-2295.958016735589,5622.598361909859,7672.731797483758,10157.042849128833,8694.029105366919,11401.703753894848,2375.208587658734,-5603.185224877896
-11416.553296165624,-2194.387588244301,5709.538652963528,7786.748835022707,10180.79493500542,8637.99725311814,11451.076801670271,2300.0550221247927,-5751.9394538391625
-11338.685807815396,-2092.5796388942467,5795.91862549471,7901.259603039409,10203.795485226668,8580.477858579748,11498.494747309074,2222.602518507502,-5902.47041875846
-11259.673211785002,-1990.5416840419798,5881.723404080507,8016.2445505125,10226.021510411745,8521.453154392164,11543.86401827735,2142.821043593167,-6054.746652740371
-11179.510766279878,-1888.2814689378624,5966.937935624428,8131.683190695274,10247.449720847677,8460.90568786476,11587.089269640326,2060.681834823815,-6208.7334130549025
-11098.193934372925,-1785.8069717293856,6051.546992503077,8247.554083391677,10268.056539195914,8398.818353734212,11628.073456890495,1976.1575183637167,-6364.392567820887
-11015.718393539008,-1683.1264063374265,6135.535176040418,8363.834817960582,10287.81811437955,8335.174428056003,11666.717917676824,1889.222231073012,-6521.68248416882
-10932.0800453594,-1580.248225193631,6218.886920320979,8480.501997137351,10306.710336690281,8269.957603214316,11702.922462795745,1799.8517462456314,-6680.557918381832
-10847.275025388028,-1477.181121826728,6301.586496353121,8597.531221765308,10324.708854152737,8203.152024030498,11736.58547679122,1708.0236029394532,-6840.969908545503
-10761.299713170374,-1373.9340332852007,6383.618016593427,8714.897076533221,10341.789090182132,8134.742324945042,11767.604028495092,1613.7172386956822,-7002.865670269109
-10674.150742405041,-1270.5161423833795,6464.9654398428775,8832.573116818174,10357.92626256909,8064.713668242352,11795.87399181906,1516.914125411917,-7166.1884960724965
-10585.82501123686,-1166.9368797576888,6545.612576525301,8950.531856736363,10373.095403823208,7993.051783281627,11821.290177086215,1417.597908099209,-7330.877659063459
-10496.319692669496,-1063.2059257194567,6625.543094358117,9068.744758507226,10387.2713829042,7919.743006690992,11843.746473162635,1315.7545462178343,-7496.868321560368
-10405.632245084424,-959.3332118904145,6704.740524425027,9187.182223238851,10400.428928366378,7844.774323475389,11863.136000618411,1211.3724572495933,-7664.091449343397
-10313.760422852036,-855.3289226067508,6783.188267659781,9305.813583245035,10412.542652938875,7768.133408981955,11879.35127611137,1104.4426621262626,-7832.47373224424
-10220.702287019587,-751.203496077362,6860.8696017496,9424.607096006148,10423.587079560137,7689.808671659513,11892.284388147476,994.9589320947591,-8001.9375118094395
-10126.456216059525,-646.9676252817607,6937.767688466195,9543.529939887623,10433.536668881086,7609.7892965414185,11901.827184326781,882.9179365595297,-8172.400716794384
-10031.02091666065,-542.6322585929498,7013.86558143161,9662.548211730891,10442.36584824668,7528.065289373474,11907.871470135222,768.3193914021971,-8343.776807264894
-9934.39543454334,-438.208600110483,7089.146234325344,9781.626926432244,10450.049042160703,7444.627521300826,11910.309219288645,651.1662072375901,-8515.974728099412
-9836.579165279018,-333.708109688876,7163.592509538353,9900.73001862513,10456.56070423308,7359.467774019831,11909.032795577306,531.4646370244091,-8688.898872697384
-9737.571865092767,-229.1425026465452,7237.1871872785505,10019.820346580904,10461.875350603323,7272.578785292857,11903.935186096158,409.22442240820254,-8862.449057707945
-9637.373661626958,-124.52374914051197,7309.9129751314795,10138.859698441864,10465.967594827405,7183.954294715777,11894.910245678677,284.45893813437743,-9036.520509596607
-9535.985064642538,-19.864073192237903,7381.752518078637,10257.80880089865,10468.81218420875,7093.589089619811,11881.85295228039,157.18533383011464,-9211.003863866517
-9433.406976633552,84.82404864984959,7452.6884089748355,10376.627330421456,10470.384037547052,7001.4790509811455,11864.659672981934,27.424672416614932,-9385.785177743948
-9329.640703329338,189.5278890253201,7522.7031994846475,10495.273927151275,10470.658284271216,6907.621199203706,11843.228440201538,-104.79793562238801,-9560.745957124744
